TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz
282,1,Stim,1,1,893.389666666667,894.373133333333,-0.0569000000000415,0.984000000000037,1000.00000002365,2,0.1818,1,1,12,13,4,4.06504065040635
283,1,Stim,1,1,896.6156,897.597233333333,-0.0606666666666342,0.981999999999971,1000.00000002365,3,1,1,1,14,10,3,3.0549898167007
284,1,Stim,1,1,899.8154,900.782433333333,-0.0591666666667834,0.966999999999985,1000.00000002365,1,-0.1818,-1,1,7,5,2,2.0682523267839
285,1,Stim,1,1,903.1919,904.164366666667,-0.0528333333334103,0.972999999999956,1000.00000002365,1,0.3636,1,1,19,7,3,3.08324768756437
286,1,Stim,1,1,906.4918,907.457166666667,-0.0561333333333778,0.966000000000008,1000.00000002365,1,0.1818,1,1,12,6,2,2.07039337474118
287,1,Stim,1,1,909.767466666667,910.753,-0.0561333333333778,0.98599999999999,1000.00000002365,3,-0.0909,-1,0,19,13,4,4.05679513184588
289,1,NonStim,0,1,915.642166666667,916.611366666667,NaN,0.968999999999937,1000.00000002365,2,-0.3636,-1,0,20,12,2,2.06398348813223
290,1,Stim,1,1,918.9858,919.943033333333,-0.0649333333332152,0.95799999999997,1000.00000002365,3,-1,-1,1,14,14,5,5.21920668058471
291,1,Stim,1,1,922.193266666667,923.194166666667,-0.0521999999999707,1.00099999999998,1000.00000002365,1,0.6363,1,1,17,5,2,1.99800199800205
293,1,NonStim,0,1,927.1284,928.103433333333,NaN,0.974999999999909,1000.00000002365,4,0.3636,1,0,12,6,2,2.05128205128224
294,1,Stim,1,1,930.511933333333,931.479433333333,-0.0582666666665546,0.968000000000075,1000.00000002365,4,-0.6363,-1,0,16,8,1,1.03305785123959
295,1,NonStim,0,1,933.6453,934.604466666667,NaN,0.95900000000006,1000.00000002365,2,0.4545,1,1,13,8,2,2.08550573514064
296,1,NonStim,0,1,936.8121,937.788566666667,NaN,0.975999999999999,1000.00000002365,2,0.1818,1,0,11,7,0,0
297,1,Stim,1,1,940.005233333333,940.971566666667,-0.0613666666666859,0.966000000000008,1000.00000002365,3,-0.6363,-1,0,14,7,2,2.07039337474118
299,1,Stim,1,1,946.472533333333,947.438433333333,-0.0659666666666681,0.966000000000008,1000.00000002365,3,0.1818,1,1,14,11,3,3.10559006211178
300,1,NonStim,0,1,949.681233333333,950.650833333333,NaN,0.968999999999937,1000.00000002365,4,1,1,0,12,3,2,2.06398348813223
301,1,NonStim,0,1,953.0238,953.9997,NaN,0.975999999999999,1000.00000002365,1,0.6363,1,1,17,9,4,4.09836065573771
302,1,NonStim,0,1,956.4579,957.4317,NaN,0.974000000000046,1000.00000002365,1,-0.4545,-1,1,17,10,4,4.10677618069796
303,1,NonStim,0,1,959.749833333333,960.714933333333,NaN,0.965000000000032,1000.00000002365,1,-0.0909,-1,0,11,5,2,2.07253886010356
304,1,Stim,1,1,963.0663,964.049633333333,-0.0493666666667423,0.982999999999947,1000.00000002365,2,-0.3636,-1,0,18,9,1,1.01729399796547
305,1,NonStim,0,1,966.5171,967.4931,NaN,0.975999999999999,1000.00000002365,2,0.0909,1,1,14,3,1,1.02459016393443
306,1,NonStim,0,1,969.934166666667,970.9002,NaN,0.966000000000008,1000.00000002365,2,-0.0909,-1,1,16,9,1,1.03519668737059
307,1,NonStim,0,1,973.3431,974.316466666667,NaN,0.972999999999956,1000.00000002365,3,0.3636,1,1,9,8,2,2.05549845837625
308,1,NonStim,0,1,976.744966666667,977.7197,NaN,0.975000000000023,1000.00000002365,1,1,1,1,21,4,2,2.051282051282
309,1,NonStim,0,1,979.977433333333,980.944533333333,NaN,0.966999999999985,1000.00000002365,3,-0.4545,-1,0,15,10,4,4.1365046535678
310,1,Stim,1,1,983.328633333333,984.294333333333,-0.0611999999999853,0.966000000000008,1000.00000002365,3,-0.3636,-1,1,17,13,3,3.10559006211178
313,1,Stim,1,1,991.254633333333,992.219866666667,-0.0540333333333365,0.965000000000032,1000.00000002365,2,1,1,1,12,10,3,3.10880829015534
314,1,Stim,1,1,994.5968,995.588366666667,-0.0493666666667423,0.991999999999962,1000.00000002365,1,0.4545,1,1,16,4,1,1.00806451612907
316,1,Stim,1,1,1000.58103333333,1001.57136666667,-0.0542000000000371,0.990000000000009,1000.00000002365,4,0.6363,1,1,12,3,1,1.010101010101
317,1,Stim,1,1,1003.92203333333,1004.90803333333,-0.0468333333333248,0.98599999999999,1000.00000002365,2,-0.0909,-1,1,22,6,4,4.05679513184588
318,1,NonStim,0,1,1007.291,1008.27356666667,NaN,0.982999999999947,1000.00000002365,2,-0.6363,-1,1,11,12,3,3.0518819938964
319,1,NonStim,0,1,1010.6995,1011.6656,NaN,0.965999999999894,1000.00000002365,3,0.0909,1,0,14,8,2,2.07039337474143
320,1,Stim,1,1,1014.02493333333,1015.00666666667,-0.0623666666665486,0.981999999999971,1000.00000002365,2,-1,-1,1,7,5,0,0
322,1,Stim,1,1,1020.58483333333,1021.54983333333,-0.0593666666666195,0.964999999999918,1000.00000002365,1,-0.4545,-1,1,12,6,2,2.0725388601038
323,1,Stim,1,1,1023.92506666667,1024.89396666667,-0.0542333333332863,0.967999999999961,1000.00000002365,4,0.3636,1,0,15,2,2,2.06611570247942
324,1,NonStim,0,1,1027.22616666667,1028.23516666667,NaN,1.00899999999979,1000.00000002365,2,0.6363,1,1,19,8,3,2.97324083250806
325,1,Stim,1,1,1030.53516666667,1031.50886666667,-0.0549333333333379,0.972999999999956,1000.00000002365,4,-0.0909,-1,0,15,3,1,1.02774922918812
326,1,Stim,1,1,1033.86976666667,1034.83516666667,-0.0553666666667141,0.966000000000122,1000.00000002365,1,0.0909,1,1,12,2,2,2.07039337474094
327,1,NonStim,0,1,1037.14443333333,1038.11833333333,NaN,0.973999999999933,1000.00000002365,4,-0.6363,-1,0,13,3,1,1.02669404517461
328,1,NonStim,0,1,1040.44416666667,1041.42876666667,NaN,0.984000000000151,1000.00000002365,2,-1,-1,0,15,7,1,1.01626016260147
329,1,Stim,1,1,1043.79583333333,1044.7784,-0.0564666666666653,0.982999999999947,1000.00000002365,4,0.1818,1,0,8,4,2,2.03458799593093
331,1,NonStim,0,1,1050.08893333333,1051.06373333333,NaN,0.975000000000136,1000.00000002365,3,-1,-1,1,12,7,1,1.02564102564088
333,1,Stim,1,1,1056.4564,1057.42863333333,-0.0581666666666933,0.97199999999998,1000.00000002365,1,-0.0909,-1,0,16,6,1,1.02880658436216
334,1,Stim,1,1,1059.7318,1060.7148,-0.0570333333332655,0.982999999999947,1000.00000002365,1,-0.3636,-1,1,21,4,2,2.03458799593093
335,1,Stim,1,1,1063.17373333333,1064.14913333333,-0.053000000000111,0.975999999999885,1000.00000002365,4,-1,-1,0,11,7,1,1.02459016393455
337,1,Stim,1,1,1068.00723333333,1068.9832,-0.0528000000001612,0.975999999999885,1000.00000002365,1,-1,-1,1,11,4,1,1.02459016393455
338,1,NonStim,0,1,1071.5247,1072.5098,NaN,0.9849999999999,1000.00000002365,3,-0.1818,-1,0,14,6,2,2.03045685279208
340,1,Stim,1,1,1077.4836,1078.44506666667,-0.0591333333334205,0.961999999999989,1000.00000002365,2,0.3636,1,1,18,8,3,3.11850311850315
342,1,NonStim,0,1,1083.1268,1084.10153333333,NaN,0.975000000000136,1000.00000002365,1,-0.1818,-1,1,13,7,3,3.07692307692265
343,1,NonStim,0,1,1086.53566666667,1087.51833333333,NaN,0.982999999999947,1000.00000002365,4,-0.3636,-1,0,14,6,3,3.0518819938964
344,1,NonStim,0,1,1089.80256666667,1090.7678,NaN,0.964999999999918,1000.00000002365,4,0.6363,1,1,17,4,1,1.0362694300519
345,1,NonStim,0,1,1093.21926666667,1094.19403333333,NaN,0.974999999999909,1000.00000002365,2,0.3636,1,0,18,8,1,1.02564102564112
346,1,NonStim,0,1,1096.52843333333,1097.49403333333,NaN,0.965999999999894,1000.00000002365,4,-0.4545,-1,0,10,4,2,2.07039337474143
347,1,NonStim,0,1,1099.77973333333,1100.75446666667,NaN,0.974999999999909,1000.00000002365,1,0.4545,1,0,23,3,2,2.05128205128224
348,1,NonStim,0,1,1103.1961,1104.16236666667,NaN,0.966000000000122,1000.00000002365,4,0.1818,1,1,15,8,3,3.10559006211141
349,1,NonStim,0,1,1106.54643333333,1107.5225,NaN,0.975999999999885,1000.00000002365,4,-0.1818,-1,1,11,3,3,3.07377049180364
350,1,NonStim,0,1,1109.76446666667,1110.7298,NaN,0.964999999999918,1000.00000002365,4,0.0909,1,1,12,4,2,2.0725388601038
351,1,Stim,1,1,1112.9973,1113.9726,-0.0467333333335773,0.974999999999909,1000.00000002365,4,1,1,1,14,6,2,2.05128205128224
352,1,Stim,1,1,1116.33923333333,1117.30476666667,-0.0585000000000946,0.965000000000146,1000.00000002365,2,0.0909,1,1,18,8,3,3.10880829015497
353,1,Stim,1,1,1119.6983,1120.66566666667,-0.0532666666667865,0.966999999999871,1000.00000002365,3,-0.1818,-1,1,16,11,3,3.10237849017622
355,1,NonStim,0,1,1125.2664,1126.2391,NaN,0.972999999999956,1000.00000002365,1,0.0909,1,1,13,8,3,3.08324768756437
357,1,NonStim,0,1,1131.47583333333,1132.44966666667,NaN,0.973999999999933,1000.00000002365,1,0.1818,1,1,14,4,2,2.05338809034922
358,1,NonStim,0,1,1134.6596,1135.6502,NaN,0.990999999999985,1000.00000002365,2,0.4545,1,0,16,7,1,1.0090817356206
359,1,Stim,1,1,1137.98423333333,1138.9663,-0.0558000000000902,0.981999999999971,1000.00000002365,4,0.3636,1,1,14,6,3,3.0549898167007
360,1,Stim,1,1,1141.40253333333,1142.36656666667,-0.060799999999972,0.963999999999942,1000.00000002365,1,0.3636,1,1,14,5,3,3.11203319502093
361,1,Stim,1,1,1144.685,1145.6511,-0.0556000000001404,0.966000000000122,1000.00000002365,3,0.0909,1,0,12,7,1,1.03519668737047
362,1,NonStim,0,1,1148.0444,1149.01816666667,NaN,0.973999999999933,1000.00000002365,4,-0.4545,-1,0,22,6,1,1.02669404517461
363,1,NonStim,0,1,1151.33696666667,1152.31,NaN,0.973999999999933,1000.00000002365,4,0.0909,1,1,16,6,3,3.08008213552383
364,1,Stim,1,1,1154.77863333333,1155.76083333333,-0.0540000000003147,0.981999999999971,1000.00000002365,2,0.0909,1,1,13,12,2,2.03665987780047
365,1,NonStim,0,1,1158.25496666667,1159.2228,NaN,0.967999999999847,1000.00000002365,4,0.1818,1,1,12,6,3,3.0991735537195
367,1,Stim,1,1,1164.0883,1165.06306666667,-0.0528000000001612,0.975000000000136,1000.00000002365,1,-0.0909,-1,0,17,6,4,4.10256410256353
368,1,Stim,1,1,1167.43956666667,1168.4046,-0.0561999999999898,0.964999999999918,1000.00000002365,4,0.1818,1,0,17,7,2,2.0725388601038
369,1,NonStim,0,1,1170.68186666667,1171.65486666667,NaN,0.972999999999956,1000.00000002365,4,0.4545,1,1,16,2,2,2.05549845837625
370,1,NonStim,0,1,1174.05603333333,1175.0547,NaN,0.998000000000047,1000.00000002365,3,0.4545,1,1,11,12,3,3.00601202404795
372,1,NonStim,0,1,1180.50756666667,1181.4811,NaN,0.973999999999933,1000.00000002365,4,0.3636,1,1,22,7,3,3.08008213552383
373,1,Stim,1,1,1183.85853333333,1184.83313333333,-0.060799999999972,0.975000000000136,1000.00000002365,3,0.1818,1,1,18,9,5,5.12820512820441
374,1,NonStim,0,1,1187.18326666667,1188.15086666667,NaN,0.967000000000098,1000.00000002365,1,0.4545,1,1,14,4,2,2.06825232678366
375,1,NonStim,0,1,1190.42673333333,1191.4014,NaN,0.975000000000136,1000.00000002365,3,-0.6363,-1,0,16,9,3,3.07692307692265
376,1,Stim,1,1,1193.7016,1194.66776666667,-0.0618000000001757,0.965999999999894,1000.00000002365,2,-0.0909,-1,0,18,7,0,0
377,1,NonStim,0,1,1197.06086666667,1198.02703333333,NaN,0.967000000000098,1000.00000002365,1,0.6363,1,1,16,8,3,3.10237849017549
379,1,Stim,1,1,1203.56993333333,1204.5373,-0.0561333333334915,0.968000000000075,1000.00000002365,1,0.1818,1,1,13,3,1,1.03305785123959
382,1,Stim,1,1,1211.0128,1211.96943333333,-0.0634000000000015,0.957000000000107,1000.00000002365,3,0.6363,1,1,19,10,1,1.04493207941472
383,1,NonStim,0,1,1214.22946666667,1215.20276666667,NaN,0.972999999999956,1000.00000002365,3,-0.1818,-1,1,21,11,3,3.08324768756437
384,1,Stim,1,1,1217.66356666667,1218.63786666667,-0.0663333333334322,0.973999999999933,1000.00000002365,3,-0.1818,-1,0,14,13,2,2.05338809034922
385,1,NonStim,0,1,1221.20546666667,1222.19053333333,NaN,0.985000000000127,1000.00000002365,2,-0.6363,-1,0,16,8,0,0
386,1,Stim,1,1,1224.5399,1225.50473333333,-0.0565666666666402,0.964999999999918,1000.00000002365,1,-0.1818,-1,1,14,6,2,2.0725388601038
387,1,Stim,1,1,1227.9224,1228.8911,-0.0538333333333867,0.969000000000051,1000.00000002365,1,0.0909,1,1,18,5,2,2.06398348813199
388,1,Stim,1,1,1231.3563,1232.33183333333,-0.0529000000001361,0.974999999999909,1000.00000002365,2,-0.4545,-1,0,20,12,1,1.02564102564112
389,1,Stim,1,1,1234.70713333333,1235.66393333333,-0.0613666666665722,0.955999999999904,1000.00000002365,2,0.1818,1,0,13,11,1,1.04602510460262
390,1,NonStim,0,1,1238.12466666667,1239.09183333333,NaN,0.966999999999871,1000.00000002365,2,0.6363,1,0,16,10,5,5.17063081696036
391,1,NonStim,0,1,1241.6755,1242.64053333333,NaN,0.965000000000146,1000.00000002365,2,-1,-1,0,21,5,0,0
392,1,NonStim,0,1,1244.9755,1245.94096666667,NaN,0.964999999999918,1000.00000002365,4,-1,-1,1,15,2,1,1.0362694300519
393,1,Stim,1,1,1248.4181,1249.38326666667,-0.0573666666666668,0.964999999999918,1000.00000002365,3,0.4545,1,1,12,7,2,2.0725388601038
394,1,NonStim,0,1,1251.60123333333,1252.56723333333,NaN,0.965999999999894,1000.00000002365,1,-0.4545,-1,1,13,6,0,0
395,1,Stim,1,1,1254.8691,1255.84276666667,-0.0555000000001655,0.973000000000184,1000.00000002365,4,-1,-1,1,15,7,1,1.02774922918788
397,1,Stim,1,1,1260.6275,1261.5851,-0.0643000000000029,0.958000000000084,1000.00000002365,2,0.3636,1,0,18,7,3,3.13152400835046
398,1,NonStim,0,1,1263.95346666667,1264.9294,NaN,0.976000000000113,1000.00000002365,1,0.1818,1,0,14,8,2,2.04918032786862
399,1,NonStim,0,1,1267.146,1268.11263333333,NaN,0.967000000000098,1000.00000002365,2,-0.0909,-1,0,13,11,3,3.10237849017549
400,1,Stim,1,1,1270.38763333333,1271.3449,-0.0680333333334602,0.957000000000107,1000.00000002365,3,-0.4545,-1,0,14,8,1,1.04493207941472
401,1,Stim,1,1,1273.79666666667,1274.76443333333,-0.0486333333335551,0.967999999999847,1000.00000002365,4,0.4545,1,1,18,3,1,1.03305785123983
403,1,NonStim,0,1,1279.51373333333,1280.49866666667,NaN,0.985000000000127,1000.00000002365,2,0.1818,1,0,14,11,2,2.03045685279162
405,1,NonStim,0,1,1285.88163333333,1286.84896666667,NaN,0.966999999999871,1000.00000002365,1,-1,-1,1,16,4,1,1.03412616339207
406,1,Stim,1,1,1289.26526666667,1290.24186666667,-0.0471666666667261,0.975999999999885,1000.00000002365,1,1,1,1,14,6,1,1.02459016393455
407,1,Stim,1,1,1292.4827,1293.451,-0.0505333333333056,0.969000000000051,1000.00000002365,1,-0.6363,-1,1,13,7,3,3.09597523219798
408,1,NonStim,0,1,1295.69973333333,1296.66743333333,NaN,0.967999999999847,1000.00000002365,2,0.3636,1,1,13,11,3,3.0991735537195
410,1,NonStim,0,1,1301.46746666667,1302.44373333333,NaN,0.975999999999885,1000.00000002365,1,1,1,1,17,6,3,3.07377049180364
411,1,NonStim,0,1,1304.70173333333,1305.6773,NaN,0.975999999999885,1000.00000002365,4,-0.0909,-1,0,9,7,2,2.04918032786909
412,1,Stim,1,1,1308.01843333333,1308.9854,-0.0570999999999913,0.966999999999871,1000.00000002365,2,-0.1818,-1,0,18,8,0,0
413,1,NonStim,0,1,1311.35276666667,1312.3363,NaN,0.983999999999924,1000.00000002365,2,1,1,1,15,14,2,2.03252032520341
414,1,NonStim,0,1,1314.6028,1315.5781,NaN,0.975999999999885,1000.00000002365,1,-0.6363,-1,0,19,3,2,2.04918032786909
415,1,Stim,1,1,1317.8868,1318.86056666667,-0.0479000000002543,0.973999999999933,1000.00000002365,4,0.6363,1,1,15,3,1,1.02669404517461
416,1,NonStim,0,1,1321.11256666667,1322.07743333333,NaN,0.964999999999918,1000.00000002365,4,-0.3636,-1,0,10,6,3,3.1088082901557
417,1,Stim,1,1,1324.32043333333,1325.2944,-0.0655333333334056,0.97400000000016,1000.00000002365,2,-0.3636,-1,0,15,9,0,0
418,1,NonStim,0,1,1327.69663333333,1328.67063333333,NaN,0.97400000000016,1000.00000002365,3,0.1818,1,1,18,14,2,2.05338809034874
419,1,NonStim,0,1,1330.9134,1331.88893333333,NaN,0.974999999999909,1000.00000002365,3,-0.3636,-1,1,16,9,5,5.12820512820561
421,1,NonStim,0,1,1336.38933333333,1337.3659,NaN,0.975999999999885,1000.00000002365,2,0.0909,1,1,19,4,1,1.02459016393455
422,1,NonStim,0,1,1339.92346666667,1340.89,NaN,0.967000000000098,1000.00000002365,2,-0.3636,-1,0,19,11,2,2.06825232678366
424,1,Stim,1,1,1345.93213333333,1346.9093,-0.0543666666667377,0.977000000000089,1000.00000002365,4,-0.6363,-1,0,18,6,2,2.04708290685754
425,1,NonStim,0,1,1349.2832,1350.25763333333,NaN,0.973999999999933,1000.00000002365,1,0.3636,1,1,15,6,3,3.08008213552383
428,1,NonStim,0,1,1357.4255,1358.4009,NaN,0.975000000000136,1000.00000002365,4,0.6363,1,1,14,6,2,2.05128205128176
429,1,Stim,1,1,1360.68426666667,1361.6578,-0.0489000000002306,0.972999999999956,1000.00000002365,1,0.4545,1,1,12,5,3,3.08324768756437
430,1,NonStim,0,1,1363.94366666667,1364.9085,NaN,0.964999999999918,1000.00000002365,2,-0.1818,-1,1,18,7,2,2.0725388601038
431,1,Stim,1,1,1367.18513333333,1368.1597,-0.0510000000001583,0.97400000000016,1000.00000002365,4,-0.1818,-1,0,12,3,1,1.02669404517437
432,1,NonStim,0,1,1370.5521,1371.53756666667,NaN,0.9849999999999,1000.00000002365,1,-0.3636,-1,0,13,3,1,1.01522842639604
433,1,Stim,1,1,1373.7364,1374.7102,-0.0497000000000298,0.973999999999933,1000.00000002365,1,-0.4545,-1,1,12,2,1,1.02669404517461
435,1,NonStim,0,1,1380.2043,1381.1799,NaN,0.975000000000136,1000.00000002365,3,-0.0909,-1,0,15,13,3,3.07692307692265
436,1,NonStim,0,1,1383.33883333333,1384.30283333333,NaN,0.963999999999942,1000.00000002365,3,1,1,1,18,11,2,2.07468879668062
438,1,Stim,1,1,1389.1726,1390.13676666667,-0.0575333333333674,0.963999999999942,1000.00000002365,3,0.3636,1,1,13,7,3,3.11203319502093
439,1,NonStim,0,1,1392.35656666667,1393.3307,NaN,0.973999999999933,1000.00000002365,4,1,1,1,20,5,2,2.05338809034922
440,1,Stim,1,1,1395.76426666667,1396.73973333333,-0.0517666666667083,0.974999999999909,1000.00000002365,4,-0.3636,-1,1,16,6,3,3.07692307692336
441,1,Stim,1,1,1399.18116666667,1400.1471,-0.0525666666667348,0.965999999999894,1000.00000002365,4,0.0909,1,0,12,6,1,1.03519668737071
442,1,NonStim,0,1,1402.56553333333,1403.53106666667,NaN,0.965999999999894,1000.00000002365,1,-0.1818,-1,1,13,3,1,1.03519668737071
443,1,NonStim,0,1,1405.8493,1406.816,NaN,0.967000000000098,1000.00000002365,1,0.0909,1,1,11,3,1,1.03412616339183
445,1,Stim,1,1,1411.57563333333,1412.5531,-0.0593333333333703,0.978000000000065,1000.00000002365,3,-0.6363,-1,0,8,10,2,2.04498977505099
446,1,Stim,1,1,1414.9507,1415.9174,-0.0597666666665191,0.966999999999871,1000.00000002365,2,-1,-1,1,18,10,3,3.10237849017622
447,1,Stim,1,1,1418.3019,1419.27916666667,-0.0604666666665707,0.978000000000065,1000.00000002365,4,1,1,1,16,3,1,1.02249488752549
448,1,Stim,1,1,1421.55103333333,1422.517,-0.0513333333333321,0.966000000000122,1000.00000002365,4,-0.0909,-1,1,20,6,4,4.14078674948188
450,1,NonStim,0,1,1427.5785,1428.55123333333,NaN,0.972999999999956,1000.00000002365,4,-0.1818,-1,0,11,8,2,2.05549845837625
451,1,NonStim,0,1,1430.89576666667,1431.87866666667,NaN,0.982999999999947,1000.00000002365,3,-1,-1,1,17,5,2,2.03458799593093
452,1,NonStim,0,1,1434.15393333333,1435.14576666667,NaN,0.991999999999962,1000.00000002365,1,-0.0909,-1,0,14,7,4,4.03225806451628
453,1,Stim,1,1,1437.31223333333,1438.3129,-0.0545999999999367,0.999999999999773,1000.00000002365,3,-0.0909,-1,0,18,9,2,2.00000000000045
454,1,Stim,1,1,1440.70423333333,1441.67156666667,-0.0549333333335653,0.967000000000098,1000.00000002365,2,-0.6363,-1,1,16,13,3,3.10237849017549
455,1,NonStim,0,1,1443.94763333333,1444.93156666667,NaN,0.983999999999924,1000.00000002365,3,-0.4545,-1,1,11,6,0,0
456,1,Stim,1,1,1447.4146,1448.38083333333,-0.0641333333333023,0.966000000000122,1000.00000002365,3,-0.3636,-1,1,17,9,2,2.07039337474094
457,1,Stim,1,1,1450.82293333333,1451.78136666667,-0.0620333333333747,0.958999999999833,1000.00000002365,2,0.4545,1,0,14,8,0,0
458,1,Stim,1,1,1454.1657,1455.14286666667,-0.0551666666667643,0.977000000000089,1000.00000002365,3,1,1,1,10,7,1,1.02354145342877
461,1,NonStim,0,1,1462.0571,1463.0355,NaN,0.978000000000065,1000.00000002365,4,-0.6363,-1,1,16,6,4,4.08997955010198
462,1,Stim,1,1,1465.50816666667,1466.47546666667,-0.0609333333334234,0.966999999999871,1000.00000002365,2,0.6363,1,1,13,9,1,1.03412616339207
463,1,Stim,1,1,1468.9255,1469.89296666667,-0.0638666666666268,0.967000000000098,1000.00000002365,2,1,1,1,16,11,2,2.06825232678366
464,1,Stim,1,1,1472.15983333333,1473.13333333333,-0.0553666666667141,0.973999999999933,1000.00000002365,4,-0.4545,-1,1,14,4,2,2.05338809034922
465,1,NonStim,0,1,1475.4262,1476.3936,NaN,0.967000000000098,1000.00000002365,2,-0.4545,-1,0,12,11,2,2.06825232678366
466,1,Stim,1,1,1478.88553333333,1479.8447,-0.0673333333334085,0.95900000000006,1000.00000002365,3,-1,-1,1,17,12,5,5.2137643378516
467,1,NonStim,0,1,1482.33643333333,1483.3259,NaN,0.989000000000033,1000.00000002365,3,0.3636,1,0,13,9,1,1.01112234580381
469,1,Stim,1,1,1487.2033,1488.1778,-0.0543666666667377,0.973999999999933,1000.00000002365,1,-0.3636,-1,1,12,7,3,3.08008213552383
470,1,NonStim,0,1,1490.62063333333,1491.59426666667,NaN,0.973999999999933,1000.00000002365,3,0.0909,1,1,18,15,4,4.10677618069844
471,1,Stim,1,1,1493.84563333333,1494.83706666667,-0.0606666666667479,0.991999999999962,1000.00000002365,1,-1,-1,1,11,7,4,4.03225806451628
472,1,Stim,1,1,1497.1133,1498.09886666667,-0.051200000000108,0.9849999999999,1000.00000002365,1,0.6363,1,1,14,7,3,3.04568527918813
473,1,NonStim,0,1,1500.4228,1501.37893333333,NaN,0.955999999999904,1000.00000002365,3,0.6363,1,1,11,12,2,2.09205020920523
474,1,NonStim,0,1,1503.68056666667,1504.64803333333,NaN,0.967999999999847,1000.00000002365,2,0.4545,1,1,16,10,1,1.03305785123983
475,1,NonStim,0,1,1506.93143333333,1507.89693333333,NaN,0.964999999999918,1000.00000002365,4,0.4545,1,1,17,5,4,4.14507772020761
476,1,Stim,1,1,1510.3654,1511.3264,-0.0643999999999778,0.961000000000013,1000.00000002365,2,-0.3636,-1,0,13,10,0,0
477,1,Stim,1,1,1513.73203333333,1514.68963333333,-0.0667000000000826,0.957000000000107,1000.00000002365,2,-0.6363,-1,1,14,11,3,3.13479623824416
478,1,Stim,1,1,1517.09976666667,1518.0765,-0.0529666666666344,0.977000000000089,1000.00000002365,2,-1,-1,0,11,6,2,2.04708290685754
479,1,NonStim,0,1,1520.2498,1521.2158,NaN,0.965999999999894,1000.00000002365,4,0.0909,1,1,10,6,2,2.07039337474143
481,1,NonStim,0,1,1525.17693333333,1526.14496666667,NaN,0.968000000000075,1000.00000002365,3,-0.3636,-1,0,12,11,4,4.13223140495836
483,1,Stim,1,1,1530.01016666667,1530.9676,-0.057933333333267,0.957000000000107,1000.00000002365,3,1,1,1,19,10,2,2.08986415882944
484,1,NonStim,0,1,1533.37743333333,1534.3526,NaN,0.975000000000136,1000.00000002365,4,0.6363,1,1,10,4,2,2.05128205128176
485,1,NonStim,0,1,1536.90293333333,1537.8606,NaN,0.957999999999856,1000.00000002365,2,0.6363,1,0,16,6,1,1.04384133611707
486,1,Stim,1,1,1540.35203333333,1541.31873333333,-0.0557666666666137,0.965999999999894,1000.00000002365,4,-1,-1,1,16,6,3,3.10559006211214
487,1,Stim,1,1,1543.80303333333,1544.77233333333,-0.0526333333334605,0.968999999999824,1000.00000002365,1,0.6363,1,1,11,2,0,0
489,1,Stim,1,1,1550.5044,1551.49056666667,-0.0635666666667021,0.985999999999876,1000.00000002365,2,-0.0909,-1,0,16,14,3,3.04259634888476
491,1,Stim,1,1,1555.4136,1556.38816666667,-0.056400000000167,0.974999999999909,1000.00000002365,3,-0.4545,-1,1,10,11,2,2.05128205128224
492,1,Stim,1,1,1558.77213333333,1559.74713333333,-0.0571999999999662,0.975000000000136,1000.00000002365,4,0.6363,1,1,16,3,2,2.05128205128176
493,1,NonStim,0,1,1562.13923333333,1563.11693333333,NaN,0.976999999999862,1000.00000002365,4,0.1818,1,0,16,6,1,1.02354145342901
494,1,Stim,1,1,1565.54843333333,1566.51703333333,-0.0637333333334027,0.969000000000051,1000.00000002365,3,-0.6363,-1,0,15,10,1,1.03199174406599
495,1,Stim,1,1,1568.691,1569.67566666667,-0.0606000000000222,0.9849999999999,1000.00000002365,4,-0.3636,-1,0,10,3,1,1.01522842639604
496,1,Stim,1,1,1572.10796666667,1573.07416666667,-0.0550333333333128,0.967000000000098,1000.00000002365,1,1,1,1,14,4,1,1.03412616339183
497,1,NonStim,0,1,1575.48386666667,1576.44356666667,NaN,0.960000000000036,1000.00000002365,3,0.0909,1,1,17,8,1,1.04166666666663
498,1,NonStim,0,1,1578.95853333333,1579.93856666667,NaN,0.980000000000018,1000.00000002365,2,0.0909,1,1,9,6,1,1.02040816326529
499,1,NonStim,0,1,1582.40136666667,1583.36686666667,NaN,0.964999999999918,1000.00000002365,3,-0.4545,-1,1,11,8,0,0
501,1,Stim,1,1,1588.9355,1589.91943333333,-0.0485333333333529,0.984000000000151,1000.00000002365,1,-0.0909,-1,0,22,2,1,1.01626016260147
502,1,Stim,1,1,1592.12766666667,1593.10173333333,-0.0540333333333365,0.97400000000016,1000.00000002365,2,0.6363,1,1,17,8,3,3.08008213552311
503,1,NonStim,0,1,1595.35383333333,1596.3223,NaN,0.968999999999824,1000.00000002365,4,1,1,1,10,3,3,3.09597523219871
506,1,Stim,1,1,1604.56216666667,1605.53753333333,-0.061033333333171,0.974999999999909,1000.00000002365,4,0.0909,1,1,23,5,2,2.05128205128224
507,1,NonStim,0,1,1607.95593333333,1608.93686666667,NaN,0.980999999999995,1000.00000002365,3,0.1818,1,0,14,10,1,1.01936799184506
