TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
49,Stim,1,3,-0.6363,-0.0613666666666859,1,0.271066666666655,0.320066666666634,0.332433333333341,50.0000000002387,0.504741250551626,0.376214674059425,0.440477962305525,47.5426351516255,32.3804458729494,47.5426351516255,-0.0804517495734059,-0.432491219466759,259.462318661907,2.00000000000955,5.88090426734544
49,Stim,1,3,-0.6363,-0.0613666666666859,2,0.445066666666634,0.485066666666654,0.50643333333332,41.0000000001958,0.23559527654323,0.295054957500257,0.265325117021743,21.7699774440007,20.9295829722023,21.7699774440007,0.00797868833171942,0.263893017737909,88.2682150847873,8.0000000000382,11.4708656449168
49,Stim,1,3,-0.6363,-0.0613666666666859,3,0.822066666666643,0.84306666666663,0.883433333333329,22.000000000105,0.0306545442739541,0.0333199551271269,0.0319872497005405,7.10547531514043,6.58955345546139,7.10547531514043,3.90312782094782e-18,0.0319872497005405,90,-6.00000000002865,0
50,NonStim,0,2,-0.6363,NaN,1,0.370599999999968,0.419599999999974,NaN,50.0000000002387,0.221043559527443,0.354548620070809,0.287796089799126,15.5509218111052,21.7366651632373,21.7366651632373,-0.114361137936022,0.263894241817407,113.429966214616,2.00000000000955,4.25386782559798
51,Stim,1,2,0.6363,-0.0678666666666459,1,0.580366666666663,0.608366666666683,0.648233333333309,29.0000000001385,0.259996473868857,0.24158970807437,0.250793090971614,26.1940304744874,22.3462793409147,26.1940304744874,0.15092994730756,-0.19992040427038,307.050986775526,-7.00000000003342,5.58629902842381
51,Stim,1,2,0.6363,-0.0678666666666459,2,0.921366666666671,0.940366666666677,0.989233333333317,20.0000000000955,0.0333466543395792,0.0322351295152136,0.0327908919273964,5.33122109935464,7.84471895835858,7.84471895835858,-0.00265955775325976,0.0326537258961641,94.6563084690649,2.00000000000955,4.82358601913415
52,NonStim,0,2,-0.1818,NaN,1,0.0292999999999779,0.040300000000002,NaN,12.0000000000573,0.0346413398464756,0.0322351585957997,0.0334382492211376,6.70524418248363,7.68979076244687,7.68979076244687,0.00465423519076679,0.0319873502959781,81.7214239719336,3.00000000001432,29.6826934095681
52,NonStim,0,2,-0.1818,NaN,2,0.542299999999983,0.59129999999999,NaN,50.0000000002387,0.0783599662797881,0.0970856932444412,0.0877228297621147,17.115743784049,17.2147694138856,17.2147694138856,-0.0531912485163702,-0.069305916157637,232.494303449392,8.0000000000382,10.4154110378519
53,NonStim,0,4,-0.4545,NaN,1,0.564366666666643,0.598366666666664,NaN,35.0000000001671,0.211979854577541,0.19960248150922,0.205791168043381,26.4112854877633,21.1741469290833,26.4112854877633,-0.0811165767089884,-0.188591863390502,246.726635285248,-3.00000000001432,7.94782656214807
56,Stim,1,1,0.4545,-0.0572666666666635,1,0.353433333333328,0.39943333333332,0.410699999999991,47.0000000002244,0.0334261079012521,0.101211629667355,0.0673188687843035,22.4784102188667,18.005160719468,22.4784102188667,-0.016622267083122,-0.0639746790121186,255.435137389523,2.00000000000955,25.3412695042299
56,Stim,1,1,0.4545,-0.0572666666666635,2,0.693433333333331,0.731433333333342,0.750699999999995,39.0000000001862,0.238187630614993,0.153221077858957,0.195704354236975,22.6488704991843,15.5156926287932,22.6488704991843,-0.15757893466906,-0.103291451565624,213.24444967789,-4.0000000000191,32.1606845015603
57,Stim,1,1,-0.1818,-0.0553333333333512,1,0.0913666666666586,0.12736666666666,0.14670000000001,37.0000000001767,0.09508056024128,0.125254822235757,0.110167691238518,8.66300794818953,8.00278705123732,8.66300794818953,-0.0964090582233757,0.0373185245477395,158.839314352565,-4.0000000000191,40.8372738864724
57,Stim,1,1,-0.1818,-0.0553333333333512,2,0.591366666666659,0.642366666666646,0.64670000000001,52.0000000002483,0.200203586209563,0.230133279508875,0.215168432859219,15.8971733373533,16.4752484987601,16.4752484987601,-0.0106382510410778,-0.213915159586552,267.152959426539,4.0000000000191,11.0174080994394
