TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,DetectionSource,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
51,NonStim,0,2,0.6363,NaN,30,Left,0.776399999999995,0.788399999999996,NaN,13.0000000000621,0.0470683400922384,NaN,0.0470683400922384,7.02290549527462,NaN,7.02290549527462,-0.03324452957987,0.0333201124255571,134.934941793874,NaN,NaN
51,NonStim,0,2,0.6363,NaN,31,Left,0.790400000000005,0.798399999999987,NaN,9.00000000004297,0.0333201124255571,NaN,0.0333201124255571,5.55335247401889,NaN,5.55335247401889,0,-0.0333201124255571,270,NaN,NaN
51,NonStim,0,2,0.6363,NaN,32,Left,0.805399999999992,0.825400000000002,NaN,21.0000000001003,0.0339770190447387,NaN,0.0339770190447387,9.41366093560505,NaN,9.41366093560505,0.00664890450486189,0.0333201124255571,78.7150660562764,NaN,NaN
51,NonStim,0,2,0.6363,NaN,33,Left,0.885400000000004,0.892400000000009,NaN,8.0000000000382,0.0388342328571673,NaN,0.0388342328571673,8.66654677044005,NaN,8.66654677044005,-0.0199467159894038,0.0333200564651795,120.906423065906,NaN,NaN
51,NonStim,0,2,0.6363,NaN,34,Left,0.899399999999986,0.914400000000001,NaN,16.0000000000764,0.026595626822782,NaN,0.026595626822782,7.02289552437414,NaN,7.02289552437414,-0.026595626822782,0,180,NaN,NaN
51,NonStim,0,2,0.6363,NaN,35,Left,0.941399999999987,0.953399999999988,NaN,13.0000000000621,0.03324452957987,NaN,0.03324452957987,9.41365014088424,NaN,9.41365014088424,0.03324452957987,0,0,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,1,Right,0.165233333333333,0.170233333333329,0.218199999999996,6.00000000002865,NaN,0.0572821366904064,0.0572821366904064,NaN,9.41366459993749,9.41366459993749,-0.0332445341210374,0.0466480882233515,125.476202751799,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,2,Right,0.184233333333339,0.197233333333315,0.237200000000001,14.0000000000668,NaN,0.109891025932472,0.109891025932472,NaN,14.4108007856254,14.4108007856254,-0.0265956199189334,-0.10662415571351,255.994317672507,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,3,Left,0.190233333333339,0.195233333333334,0.243200000000002,6.00000000002865,0.0595777450643289,NaN,0.0595777450643289,9.54702538632368,NaN,9.54702538632368,-0.0265956048462261,-0.0533121141000201,243.486947915083,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,4,Left,0.199233333333325,0.20623333333333,0.252199999999988,8.0000000000382,0.105205872515299,NaN,0.105205872515299,16.8848083560468,NaN,16.8848083560468,-0.0864357630197783,0.0599761159370468,145.2439619961,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,5,Right,0.201233333333334,0.210233333333321,0.254199999999997,10.0000000000477,NaN,0.0925260966967123,0.0925260966967123,NaN,14.410800730544,14.410800730544,-0.0465423272116307,0.07996805829614,120.199896102231,NaN,NaN
52,Stim,1,1,-0.6363,-0.0529666666666628,6,Left,0.245233333333317,0.251233333333317,0.29819999999998,7.00000000003342,0.0628282416661005,NaN,0.0628282416661005,9.41366571865585,NaN,9.41366571865585,-0.033244516368024,0.0533121944991023,121.946915722463,NaN,NaN
53,Stim,1,4,0.3636,-0.0573666666666668,1,Right,0.392500000000013,0.398500000000013,0.449866666666679,7.00000000003342,NaN,0.0685736988711747,0.0685736988711747,NaN,10.2300506735668,10.2300506735668,0.0332445348136627,-0.0599762709902651,298.999375136314,NaN,NaN
53,Stim,1,4,0.3636,-0.0573666666666668,2,Right,0.920500000000004,0.930499999999995,0.977866666666671,11.0000000000525,NaN,0.184845398393479,0.184845398393479,NaN,22.4533589028272,22.4533589028272,-0.159573193075408,0.0932963952088315,149.686792789652,NaN,NaN
53,Stim,1,4,0.3636,-0.0573666666666668,3,Left,0.921500000000009,0.932500000000005,0.978866666666676,12.0000000000573,0.143938558110651,NaN,0.143938558110651,15.9931761750184,NaN,15.9931761750184,-0.119680278948732,0.0799683646308152,146.249815033704,NaN,NaN
54,NonStim,0,2,0.4545,NaN,1,Right,0.492566666666676,0.503566666666671,NaN,12.0000000000573,NaN,0.136590047743849,0.136590047743849,NaN,13.8923342578671,13.8923342578671,0.0930846607285059,-0.0999604275687429,312.960134797263,NaN,NaN
54,NonStim,0,2,0.4545,NaN,2,Right,0.655566666666687,0.660566666666682,NaN,6.00000000002865,NaN,0.0628282750863358,0.0628282750863358,NaN,11.0976479060812,11.0976479060812,-0.0332445262103924,0.053312227747214,121.946907295153,NaN,NaN
57,Stim,1,4,-0.1818,-0.0501999999999896,1,Right,0.887400000000014,0.893400000000014,0.937600000000003,7.00000000003342,NaN,0.0759166600744342,0.0759166600744342,NaN,12.9309305642477,12.9309305642477,0.0465423057496847,-0.0599762707440205,307.811891951974,NaN,NaN
59,NonStim,0,3,0.3636,NaN,1,Left,0.645299999999992,0.650299999999987,NaN,6.00000000002865,0.0744722849778844,NaN,0.0744722849778844,12.9447666889546,NaN,12.9447666889546,0.033244534598935,-0.0666402442156948,296.513036843424,NaN,NaN
60,NonStim,0,3,-0.4545,NaN,1,Left,0.574099999999987,0.579099999999983,NaN,6.00000000002865,0.0479795270075576,NaN,0.0479795270075576,8.93451187375206,NaN,8.93451187375206,-0.0398934365771058,-0.0266561199340299,213.750176560563,NaN,NaN
61,NonStim,0,3,0.4545,NaN,1,Right,0.510633333333374,0.516633333333345,NaN,6.99999999983447,NaN,0.0533122476088316,0.0533122476088316,NaN,6.66403144486288,6.66403144486288,0,-0.0533122476088316,270,NaN,NaN
62,NonStim,0,3,-0.1818,NaN,1,Left,0.081133333333355,0.0991333333333273,NaN,18.9999999995507,0.288474611337482,NaN,0.288474611337482,22.2134203949429,NaN,22.2134203949429,0.0332445302818376,-0.28655261749398,276.617611247299,NaN,NaN
62,NonStim,0,3,-0.1818,NaN,2,Left,0.467133333333379,0.482133333333365,NaN,15.9999999996217,0.229002603215717,NaN,0.229002603215717,23.1871660578595,NaN,23.1871660578595,0.0332445334335605,0.22657668299355,81.6528193366485,NaN,NaN
63,Stim,1,2,0.1818,-0.0600666666666712,1,Right,0.346533333333355,0.355533333333369,0.406600000000026,9.99999999976353,NaN,0.157151097332999,0.157151097332999,NaN,20.0089314699628,20.0089314699628,0.0930845701850138,-0.126616468859454,306.322192448008,NaN,NaN
63,Stim,1,2,0.1818,-0.0600666666666712,2,Left,0.347533333333331,0.356533333333346,0.407600000000002,9.99999999976353,0.166464663626195,NaN,0.166464663626195,21.3164187984373,NaN,21.3164187984373,0.0997335817682127,-0.133280519596322,306.80744528204,NaN,NaN
66,Stim,1,3,0.4545,-0.0623666666666622,1,Left,0.548833333333334,0.554833333333363,0.611199999999997,6.99999999983447,0.0507338921170879,NaN,0.0507338921170879,10.4609625619886,NaN,10.4609625619886,0.0199467212744096,-0.0466482166834846,293.151493589812,NaN,NaN
67,NonStim,0,2,-0.3636,NaN,1,Right,0.526766666666674,0.532766666666703,NaN,6.99999999983447,NaN,0.0333201507159058,0.0333201507159058,NaN,8.66301048439512,8.66301048439512,0,0.0333201507159058,90,NaN,NaN
