TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
1094,1,NonStim,0,1,3621.80586666667,3622.77903333333,NaN,0.97400000000016,999.999999796273,4,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2978110000116,6.66402372937289,19.946703345878,6.66402296535104
1095,1,Stim,1,1,3624.98046666667,3625.95393333333,-0.0544333333336908,0.972999999999956,999.999999796273,3,-0.0909,-1,0,2,1,3,3.08324768756437,0.123119981282638,13.6349487429173,10.3333333354385,0.0565106229932725,-0.328508235208835,279.760602053941,0.333333333333333,13.2977742434367,6.66402750613992,13.2977859892746,6.66401572339366
1096,1,Stim,1,1,3628.4563,3629.43116666667,-0.0513333333333321,0.975000000000364,999.999999796273,2,-0,-1,1,2,1,3,3.07692307692193,0.105689373907021,14.5664219728542,7.33333333482733,0.689916884702465,-0.593547763573923,319.294004100256,0.91010123362248,13.2977810425638,6.66403106802452,13.297814285179,13.3280079938648
1097,1,Stim,1,1,3631.89073333333,3632.8553,-0.0501000000003842,0.965000000000146,999.999999796273,1,0.3636,1,1,3,0,3,3.10880829015497,0.0746703398317871,12.168155857428,6.00000000122236,0.302920468191259,0.707748848616453,66.828804224647,0.769850143058457,19.9467102885251,6.6640205169217,19.9467189023699,6.66399532946705
1098,1,Stim,1,1,3635.23266666667,3636.20623333333,-0.0510333333331801,0.97400000000016,999.999999796273,1,-0.0909,-1,1,1,0,1,1.02669404517437,0.0549456719487914,9.41367312896936,7.00000000142609,-0.242017466607728,-0.970271892747995,255.994356480704,1,13.2978083031599,6.66402954771698,13.2978141841915,6.66403095456072
1099,1,NonStim,0,1,3638.6827,3639.64746666667,NaN,0.965000000000146,999.999999796273,3,0.6363,1,1,1,0,1,1.03626943005166,0.0695614599529152,11.5935793208531,6.00000000122236,0.286749589582179,-0.958005570377569,286.66345838611,1,13.2978080876702,6.66402000908955,13.297814245822,13.3280080495677
1100,1,Stim,1,1,3642.0416,3643.0182,-0.0512666666668338,0.977000000000317,999.999999796273,2,0.0909,1,0,0,1,1,1.02354145342853,0.12271792533059,16.6358872449707,9.00000000183354,0.758525529893561,-0.651643323068451,319.334383722807,1,13.297813182792,17.5053303187009,19.9466854816359,6.6640313933579
1101,1,Stim,1,1,3645.4251,3646.3982,-0.0563666666666904,0.973000000000411,999.999999796273,1,-0,-1,0,1,1,2,2.05549845837529,0.120751672980063,14.341427391584,9.00000000183354,0.624037148965908,-0.779976835998583,308.662302173903,0.998892500714596,13.2978053554416,6.66400539650033,19.9466959505532,6.66402495935691
1102,1,NonStim,0,1,3648.79266666667,3649.7652,NaN,0.972999999999956,999.999999796273,2,0.3636,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2978130555726,6.66403079932564,13.2978142857923,6.66402466371952
1103,1,Stim,1,1,3652.22636666667,3653.1932,-0.0572000000001935,0.967000000000553,999.999999796273,2,0.6363,1,1,0,1,1,1.03412616339134,0.156836532346038,17.8990479335242,13.0000000026484,0.211969185244164,-0.977276350121564,282.237776541786,1,6.64890631758995,18.3555452782853,13.2978143023561,6.66403067567734
1104,1,NonStim,0,1,3655.51816666667,3656.4933,NaN,0.975000000000364,999.999999796273,1,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.297807870528,16.8223290702617,13.297814242883,6.66402472806568
1105,1,Stim,1,1,3659.08526666667,3660.06063333333,-0.0672000000004118,0.975000000000364,999.999999796273,3,-0.1818,-1,1,1,2,3,3.07692307692193,0.0590105427369022,9.41365924746757,6.66666666802485,-0.0997320526993291,0.323590509496303,107.129533738666,0.338610838827847,6.64890714787223,6.66400331536107,13.2978141979006,6.66402999619736
1106,1,NonStim,0,1,3662.7272,3663.701,NaN,0.97400000000016,999.999999796273,4,-0,-1,1,1,3,4,4.10677618069748,0.0884234607225063,12.351019218272,7.50000000152795,0.337580659537742,0.323232333484221,43.7561240842822,0.4673754840635,6.64890690740779,13.328012347285,13.2978120679667,6.66402192131984
1107,1,NonStim,0,1,3666.2111,3667.18816666667,NaN,0.977000000000317,999.999999796273,4,0.1818,1,1,2,3,5,5.11770726714266,0.101968809529128,14.1117999049353,7.80000000158907,-0.0119033107248134,-0.574693892588915,268.813434469795,0.574817152653964,13.2977718371458,6.66401998054094,13.2978039074566,6.66402889279552
1108,1,NonStim,0,1,3669.621,3670.60286666667,NaN,0.981999999999971,999.999999796273,4,1,1,1,1,2,3,3.0549898167007,0.207000565645791,21.822431872454,12.333333335846,0.259746712554653,-0.959810008821472,285.14284249833,0.994335762062707,13.297812011394,13.3280535474853,19.9467091387886,6.66403085209721
1109,1,NonStim,0,1,3673.03723333333,3674.01833333333,NaN,0.981000000000222,999.999999796273,1,-0.3636,-1,1,1,1,2,2.03873598368965,0.131914623758705,16.6529056533564,9.5000000019354,0.0451980458787707,-0.0162900559231292,340.180074235413,0.0480440347310479,13.2978118720719,6.66403058591353,13.2978142601084,6.66401867435197
1111,1,Stim,1,1,3679.73836666667,3680.71376666667,-0.053166666667039,0.975000000000364,999.999999796273,3,0.0909,1,1,3,1,4,4.10256410256257,0.116464026361519,12.8420875996438,10.5000000021391,0.267735700698146,0.108317679766485,22.0267507101653,0.288816767481256,6.64890625802784,6.66402959807475,13.2978043005602,6.66403139877817
1112,1,NonStim,0,1,3683.13803333333,3684.1228,NaN,0.983999999999924,999.999999796273,1,0.3636,1,1,1,1,2,2.03252032520341,0.166776246298507,19.2216958107393,11.000000002241,-0.26602176304801,-0.962594721822432,254.55138082336,0.998677213565813,6.6489071532453,6.66402668278134,13.297814222335,6.6640271003157
1114,1,Stim,1,1,3688.348,3689.3235,-0.0529000000001361,0.976000000000113,999.999999796273,2,-0.1818,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2977943598849,13.3280610144748,13.2978141338604,13.3278705572919
1116,1,NonStim,0,1,3694.0813,3695.04216666667,NaN,0.96100000000024,999.999999796273,2,-0.4545,-1,1,0,1,1,1.04058272632648,0.161784734754042,16.1376839595441,10.0000000020373,0.986333207881282,0.164762869089547,9.48345933328146,1,13.2978022801651,13.3280480114725,13.2978112888928,13.3280503914281
1117,1,NonStim,0,1,3697.42343333333,3698.38036666667,NaN,0.957000000000335,999.999999796273,3,-0.4545,-1,1,2,0,2,2.08986415882895,0.080905728632642,12.9960593259417,8.00000000162981,0.141489792680897,0.037221327274242,14.7387042541016,0.146303754691872,6.64890689600292,6.66403115713321,19.946709009822,6.66403148951417
1119,1,Stim,1,1,3703.1165,3704.106,-0.0484999999998763,0.990000000000236,999.999999796273,2,-1,-1,1,2,1,3,3.03030303030231,0.182389827974755,18.1695940361611,12.0000000024447,0.616216703468868,-0.624586008349439,314.613541644796,0.877399970059222,13.2977970026727,6.66403150728085,13.2978066998402,6.66403152489256
1120,1,Stim,1,1,3706.6834,3707.6667,-0.0548333333331357,0.983000000000175,999.999999796273,1,0.0909,1,1,2,3,5,5.08646998982616,0.074049495268676,10.0908845106594,7.80000000158907,-0.280549283005513,0.519797085810983,118.356999528723,0.590674961897403,13.2978015749924,6.66402401017507,13.2978142657486,6.66402572072658
1121,1,Stim,1,1,3710.10096666667,3711.06716666667,-0.0629666666668527,0.967000000000098,999.999999796273,2,-0.3636,-1,1,2,1,3,3.10237849017549,0.0715365475528527,10.5499529230046,7.33333333482733,0.251606161542767,0.563030504236222,65.9211646455918,0.616691988943248,6.64890671751758,6.66403106964938,13.2978142697456,6.66403147573024
