RowIndex,NewSourceRow,RefSourceRow,NewDate,RefDate,NewMonkey,RefMonkey,NewROI,RefROI,StimElec,ConditionIndex,Condition,CoherenceIndex,Coherence,NewTuningMean,RefTuningMean,Diff_NewMinusRef
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,1,Combined,5,0.363636363636364,29.6987223169888,29.6987223169888,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,2,MonoL,5,0.363636363636364,14.9003530549656,14.9003530549656,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,3,MonoR,5,0.363636363636364,24.8650824720752,24.8650824720752,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,4,Stereo,5,0.363636363636364,20.4553203387192,20.4553203387192,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,1,Combined,6,0.454545454545455,36.1673404383596,36.1673404383596,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,2,MonoL,6,0.454545454545455,8.19549908750334,8.19549908750334,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,3,MonoR,6,0.454545454545455,26.28635297116,26.28635297116,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,4,Stereo,6,0.454545454545455,27.0877004563622,27.0877004563622,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,1,Combined,7,0.636363636363636,32.8891264802132,32.8891264802132,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,2,MonoL,7,0.636363636363636,11.5941453959204,11.5941453959204,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,3,MonoR,7,0.636363636363636,26.4343201045307,26.4343201045307,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,4,Stereo,7,0.636363636363636,27.4496704728453,27.4496704728453,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,1,Combined,8,1,30.8278516009821,30.8278516009821,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,2,MonoL,8,1,12.2268632004095,12.2268632004095,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,3,MonoR,8,1,29.6027527466191,29.6027527466191,0
68,68,68,06-Dec-2023,06-Dec-2023,Jim,Jim,MT,MT,13,4,Stereo,8,1,26.9300141626492,26.9300141626492,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,1,-1,48.5148782699592,48.5148782699592,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,1,-1,46.7466642681853,46.7466642681853,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,1,-1,42.1432280920371,42.1432280920371,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,1,-1,36.9310252802248,36.9310252802248,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,2,-0.636363636363636,45.8799574706092,45.8799574706092,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,2,-0.636363636363636,49.84183308705,49.84183308705,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,2,-0.636363636363636,48.8999373183497,48.8999373183497,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,2,-0.636363636363636,48.720817563284,48.720817563284,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,3,-0.454545454545455,49.4164272352669,49.4164272352669,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,3,-0.454545454545455,44.7121788804078,44.7121788804078,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,3,-0.454545454545455,39.5460940556611,39.5460940556611,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,3,-0.454545454545455,39.6869279565937,39.6869279565937,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,4,-0.363636363636364,48.9673111108102,48.9673111108102,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,4,-0.363636363636364,45.9502725548002,45.9502725548002,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,4,-0.363636363636364,40.4815033368612,40.4815033368612,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,4,-0.363636363636364,44.6835394488896,44.6835394488896,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,5,0.363636363636364,45.3089043464605,45.3089043464605,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,5,0.363636363636364,50.1927687260678,50.1927687260678,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,5,0.363636363636364,40.8678287421105,40.8678287421105,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,5,0.363636363636364,43.1904948279944,43.1904948279944,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,6,0.454545454545455,51.4304281712184,51.4304281712184,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,6,0.454545454545455,55.5754524204157,55.5754524204157,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,6,0.454545454545455,42.4471400403001,42.4471400403001,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,6,0.454545454545455,48.472256923704,48.472256923704,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,7,0.636363636363636,56.9660355142964,56.9660355142964,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,7,0.636363636363636,50.3588286240988,50.3588286240988,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,7,0.636363636363636,46.9641345135212,46.9641345135212,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,7,0.636363636363636,58.0950775922309,58.0950775922309,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,1,Combined,8,1,54.4201036158642,54.4201036158642,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,2,MonoL,8,1,49.8340488867909,49.8340488867909,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,3,MonoR,8,1,49.1484447646359,49.1484447646359,0
69,69,69,08-Dec-2023,08-Dec-2023,Jim,Jim,FST,FST,13,4,Stereo,8,1,46.6728166034551,46.6728166034551,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,1,-1,78.1621115782934,78.1621115782934,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,1,-1,36.0011011601194,36.0011011601194,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,1,-1,49.2043385267285,49.2043385267285,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,1,-1,77.4461763915641,77.4461763915641,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,2,-0.636363636363636,77.2668763292757,77.2668763292757,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,2,-0.636363636363636,28.114987571191,28.114987571191,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,2,-0.636363636363636,30.7298230538381,30.7298230538381,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,2,-0.636363636363636,84.5366158880006,84.5366158880006,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,3,-0.454545454545455,64.4198420400031,64.4198420400031,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,3,-0.454545454545455,32.8499122825141,32.8499122825141,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,3,-0.454545454545455,39.9266911558402,39.9266911558402,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,3,-0.454545454545455,97.1024702121125,97.1024702121125,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,4,-0.363636363636364,52.7559319916688,52.7559319916688,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,4,-0.363636363636364,27.5929478266902,27.5929478266902,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,4,-0.363636363636364,38.4568078137934,38.4568078137934,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,4,-0.363636363636364,81.7671582820537,81.7671582820537,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,5,0.363636363636364,26.1147778732462,26.1147778732462,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,5,0.363636363636364,23.425014003757,23.425014003757,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,5,0.363636363636364,30.0562644949015,30.0562644949015,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,5,0.363636363636364,61.4041614985168,63.639264366878,-2.23510286836122
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,6,0.454545454545455,30.0999071865205,30.0999071865205,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,6,0.454545454545455,25.1974080090053,25.1974080090053,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,6,0.454545454545455,28.1934236366112,28.1934236366112,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,6,0.454545454545455,54.7790842406369,54.7790842406369,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,7,0.636363636363636,20.8911947566506,20.8911947566506,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,7,0.636363636363636,22.4468178377401,22.4468178377401,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,7,0.636363636363636,32.0292655280507,32.0292655280507,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,7,0.636363636363636,45.1845823375564,45.1845823375564,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,1,Combined,8,1,16.1127803828197,16.1127803828197,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,2,MonoL,8,1,19.3882314012472,19.2766837659894,0.11154763525774
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,3,MonoR,8,1,23.655132291579,23.655132291579,0
70,70,70,20-Dec-2023,20-Dec-2023,Jim,Jim,FST,FST,14,4,Stereo,8,1,44.6774177555159,44.6774177555159,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,1,-1,17.7885441776017,17.7885441776017,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,1,-1,17.5245152467758,17.5245152467758,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,1,-1,20.775551472309,20.775551472309,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,1,-1,17.0239513434969,17.0239513434969,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,2,-0.636363636363636,19.4121407671085,19.4121407671085,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,2,-0.636363636363636,16.3425821943798,16.3425821943798,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,2,-0.636363636363636,22.843352241085,22.843352241085,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,2,-0.636363636363636,15.1364713869223,15.1364713869223,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,3,-0.454545454545455,17.8919880115986,17.8919880115986,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,3,-0.454545454545455,17.198511461354,17.198511461354,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,3,-0.454545454545455,26.5026344908986,26.5026344908986,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,3,-0.454545454545455,15.4032299867732,15.4032299867732,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,4,-0.363636363636364,19.8948214209965,19.8948214209965,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,4,-0.363636363636364,18.3102708995243,18.3102708995243,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,4,-0.363636363636364,25.6289736329334,25.6289736329334,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,4,-0.363636363636364,19.1908861369686,19.1908861369686,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,5,0.363636363636364,26.0810541445521,26.0810541445521,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,5,0.363636363636364,19.0197914050414,19.0197914050414,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,5,0.363636363636364,28.5574337804305,28.5574337804305,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,5,0.363636363636364,24.3135016757252,24.3135016757252,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,6,0.454545454545455,27.7920865459534,27.7920865459534,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,6,0.454545454545455,16.9765539048954,16.9765539048954,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,6,0.454545454545455,30.8306454116075,30.8306454116075,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,6,0.454545454545455,26.1512657678169,26.1512657678169,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,7,0.636363636363636,29.874030044056,29.874030044056,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,7,0.636363636363636,17.0111169861149,17.0111169861149,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,7,0.636363636363636,31.6568368325877,31.6568368325877,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,7,0.636363636363636,26.5156995977716,26.5156995977716,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,1,Combined,8,1,36.3018045169071,36.3018045169071,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,2,MonoL,8,1,14.7480200078605,14.7480200078605,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,3,MonoR,8,1,32.3824122524546,32.3824122524546,0
71,71,71,21-Dec-2023,21-Dec-2023,Jim,Jim,MT,MT,11,4,Stereo,8,1,35.2892697865231,35.2892697865231,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,1,-1,43.4164959818892,43.4164959818892,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,1,-1,37.735643167277,37.735643167277,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,1,-1,34.7527894277354,34.7527894277354,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,1,-1,34.8310169271803,34.8310169271803,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,2,-0.636363636363636,38.9063947149319,38.9063947149319,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,2,-0.636363636363636,34.9358058126119,34.9358058126119,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,2,-0.636363636363636,37.5968876608991,37.5968876608991,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,2,-0.636363636363636,36.9091457386862,36.9091457386862,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,3,-0.454545454545455,35.0984251370768,35.0984251370768,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,3,-0.454545454545455,37.0836076622957,37.0836076622957,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,3,-0.454545454545455,39.5252811824073,39.5252811824073,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,3,-0.454545454545455,35.0532554989783,35.0532554989783,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,4,-0.363636363636364,41.149699437174,41.149699437174,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,4,-0.363636363636364,36.7302758780351,36.7302758780351,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,4,-0.363636363636364,32.1259451716041,32.1259451716041,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,4,-0.363636363636364,35.5431858417842,35.5431858417842,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,5,0.363636363636364,47.5354090859137,47.5354090859137,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,5,0.363636363636364,35.9889213493866,35.9889213493866,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,5,0.363636363636364,37.6092550739737,37.6092550739737,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,5,0.363636363636364,36.4369194718908,36.4369194718908,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,6,0.454545454545455,45.2109633551453,45.2109633551453,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,6,0.454545454545455,42.2192277253604,42.2192277253604,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,6,0.454545454545455,40.3061527623516,40.3061527623516,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,6,0.454545454545455,39.2391825032875,39.2391825032875,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,7,0.636363636363636,48.5863492882669,48.5863492882669,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,7,0.636363636363636,39.5845194551253,39.5845194551253,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,7,0.636363636363636,37.4485001849892,37.4485001849892,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,7,0.636363636363636,38.277477332616,38.277477332616,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,1,Combined,8,1,47.7073501821879,47.7073501821879,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,2,MonoL,8,1,44.8551543751308,44.8551543751308,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,3,MonoR,8,1,43.4201732875956,43.4201732875956,0
72,72,72,02-Jan-2024,02-Jan-2024,Jim,Jim,FST,FST,3,4,Stereo,8,1,37.9073590754908,37.9073590754908,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,1,-1,35.2033113604274,35.2033113604274,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,1,-1,37.4015807439188,37.4015807439188,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,1,-1,24.9746832489932,24.9746832489932,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,1,-1,22.7009771821375,22.7009771821375,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,2,-0.636363636363636,35.8311273427817,35.8311273427817,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,2,-0.636363636363636,37.0745363109213,37.0745363109213,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,2,-0.636363636363636,23.6665784067422,23.6665784067422,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,2,-0.636363636363636,32.6192381335564,32.6192381335564,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,3,-0.454545454545455,34.6571674499494,34.6571674499494,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,3,-0.454545454545455,33.8352339731103,33.8352339731103,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,3,-0.454545454545455,25.8296642406327,25.8296642406327,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,3,-0.454545454545455,29.7841836391282,29.7841836391282,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,4,-0.363636363636364,35.6227003236486,35.6227003236486,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,4,-0.363636363636364,31.0798946137314,31.0798946137314,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,4,-0.363636363636364,22.5607253339119,22.5607253339119,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,4,-0.363636363636364,34.7626566630299,34.7626566630299,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,5,0.363636363636364,35.4646908609816,35.4646908609816,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,5,0.363636363636364,37.5561681437145,37.5561681437145,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,5,0.363636363636364,27.6747010479346,27.6747010479346,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,5,0.363636363636364,31.8888121614835,31.8888121614835,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,6,0.454545454545455,36.8637897350422,36.8637897350422,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,6,0.454545454545455,34.4071592366796,34.4071592366796,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,6,0.454545454545455,23.6572832035717,23.6572832035717,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,6,0.454545454545455,29.9763853863436,29.9763853863436,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,7,0.636363636363636,36.673422433444,36.673422433444,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,7,0.636363636363636,38.0395951597213,38.0395951597213,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,7,0.636363636363636,26.6008010720583,26.6008010720583,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,7,0.636363636363636,33.7680350222888,33.7680350222888,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,1,Combined,8,1,39.5574173866342,39.5574173866342,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,2,MonoL,8,1,44.9548264904337,44.9548264904337,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,3,MonoR,8,1,36.7727320604291,36.7727320604291,0
73,73,73,09-Jan-2024,09-Jan-2024,Jim,Jim,MT,MT,5,4,Stereo,8,1,22.8817973927432,22.8817973927432,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,1,Combined,1,-1,46.7559872975454,46.7559872975454,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,2,MonoL,1,-1,51.1898999239809,51.1898999239809,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,3,MonoR,1,-1,57.17510002334,57.17510002334,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,4,Stereo,1,-1,56.5671457491359,56.5671457491359,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,1,Combined,2,-0.636363636363636,45.3404067948016,45.3404067948016,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,2,MonoL,2,-0.636363636363636,46.620828113679,46.620828113679,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,3,MonoR,2,-0.636363636363636,44.4456749228177,44.4456749228177,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,4,Stereo,2,-0.636363636363636,67.3709409001403,67.3709409001403,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,1,Combined,3,-0.454545454545455,43.6133769593919,43.6133769593919,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,2,MonoL,3,-0.454545454545455,40.874291957953,40.874291957953,0
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,3,MonoR,3,-0.454545454545455,43.7871947068027,45.0548570662886,-1.26766235948597
74,74,74,11-Jan-2024,11-Jan-2024,Jim,Jim,FST,FST,1,4,Stereo,3,-0.454545454545455,59.0885797140232,59.0885797140232,0
