TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
969,1,Stim,1,1,3202.9241,3203.89706666667,-0.065900000000056,0.972999999999956,999.999999796273,3,0.4545,1,1,2,1,2,2.05549845837625,0.0700378502724299,11.7011589073456,10.5000000021391,0.19576765119325,-0.979064735792076,281.307383641694,0.998445156293189,6.64890715120514,6.66402986344023,13.2978142241611,6.66402574529792
970,1,NonStim,0,1,3206.27413333333,3207.24026666667,NaN,0.965999999999894,999.999999796273,3,0.1818,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890665074724,19.9920846767159,13.2978110490754,6.66403131903823
971,1,Stim,1,1,3209.59116666667,3210.5651,-0.0587999999997919,0.97400000000016,999.999999796273,3,0.1818,1,1,1,1,1,1.02669404517437,0.111920703350109,20.8288215454004,8.00000000162981,0.921880212325136,-0.387474998062278,337.202522632465,1,13.2977981585798,13.3280573081824,13.2978142793956,6.66403111820571
972,1,Stim,1,1,3213.0424,3214.01643333333,-0.0503333333335831,0.97400000000016,999.999999796273,3,-0.0909,-1,1,0,1,1,1.02669404517437,0.113376403606499,17.2583185756279,9.00000000183354,0.645089859779556,0.764106715589906,49.8275868192178,1,13.2978083197381,13.3278529750496,19.9467079418008,6.66402549723974
973,1,Stim,1,1,3216.5673,3217.5345,-0.0528666666668869,0.967000000000098,999.999999796273,1,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2978088151134,6.66403150299161,13.2978138118473,6.66402857584488
974,1,NonStim,0,1,3220.0858,3221.05073333333,NaN,0.9650000000006,999.999999796273,2,-0,-1,0,0,1,1,1.03626943005117,0.0446833904104738,11.0976465927032,6.00000000122236,0.446401214196423,-0.894832920697467,296.513022948711,1,13.2978045400551,6.66402301798047,19.9467125612067,6.66403151187102
975,1,Stim,1,1,3223.5777,3224.55053333333,-0.0532333333335373,0.973000000000411,999.999999796273,4,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890707729725,18.992164403675,13.2978137724178,6.66403007392504
976,1,Stim,1,1,3226.9024,3227.86826666667,-0.0644333333339091,0.966000000000349,999.999999796273,2,0.0909,1,1,0,2,2,2.07039337474045,0.190840809852016,17.5887328136586,16.0000000032596,0.0446698662150912,0.00372492635539151,4.7667465782322,0.0448249040604354,13.2978121935447,13.3280314607068,13.2978140456078,6.66403009842744
977,1,Stim,1,1,3230.20206666667,3231.19396666667,-0.0497666666665282,0.99100000000044,999.999999796273,1,-0,-1,0,2,0,2,2.01816347124027,0.0510326324095939,11.3456067951832,7.00000000142609,-0.0504555074096455,-0.00986128737845826,191.058781315926,0.0514101470210437,6.64890698958056,6.66403136092193,13.2978143003646,6.66403139401429
978,1,NonStim,0,1,3233.5782,3234.5449,NaN,0.965999999999894,999.999999796273,3,0.3636,1,1,1,1,1,1.03519668737071,0.174870211260139,23.5597720545698,11.000000002241,0.133114885088823,-0.991100614149638,277.649626924954,1,13.2978068785927,13.3280589466341,13.2978141165125,6.66402111236944
979,1,Stim,1,1,3236.97853333333,3237.95406666667,-0.053933333333589,0.976000000000568,999.999999796273,3,0.0909,1,1,3,3,5,5.12295081966915,0.0705620452257282,11.2624411571677,8.00000000162981,-0.105877288021372,0.232310294652422,114.50150862591,0.255299966941352,6.64890680399407,6.66402861183679,13.2978067144126,6.66401374077772
980,1,Stim,1,1,3240.37063333333,3241.34546666667,-0.0480000000002292,0.974999999999909,999.999999796273,2,-0.0909,-1,0,0,36,36,36.9230769230804,0.0343484571463361,8.57384075861926,11.1944444467251,0.0916387258692937,0.0887660407002575,44.0877246208881,0.127581605494473,13.2978120254762,13.3280423717559,13.2978135656312,1.38777878049872e-14
981,1,Stim,1,1,3243.87173333333,3244.8361,-0.0525333333334856,0.965000000000146,999.999999796273,4,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2977986574953,13.3280494692171,13.2978140536542,13.3280437694399
982,1,Stim,1,1,3247.38066666667,3248.35326666667,-0.0509666666671365,0.973000000000411,999.999999796273,3,-0.6363,-1,1,1,0,1,1.02774922918764,0.0446834065438418,8.6665595531503,7.00000000142609,-0.446401034705149,0.894833010239437,116.51301145596,1,13.2978127268889,6.66402480301266,19.9466543720524,6.66401514528235
983,1,NonStim,0,1,3250.75566666667,3251.71966666667,NaN,0.964000000000397,999.999999796273,2,-0.6363,-1,1,1,0,1,1.03734439833982,0.0876470044950746,15.588834203516,8.00000000162981,-0.151720064608545,-0.988423503360366,261.273380007352,1,13.297803338811,6.66403091843103,13.2978080623174,6.66403058591353
984,1,Stim,1,1,3254.28986666667,3255.2748,-0.056999999999789,0.985000000000127,999.999999796273,2,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890713086232,13.3278216873663,13.2978142759487,6.66402213804645
985,1,Stim,1,1,3257.8062,3258.77503333333,-0.0592666666666446,0.969000000000506,999.999999796273,2,-0.1818,-1,1,0,1,1,1.03199174406551,0.0470683723770774,9.41367484635231,6.00000000122236,-0.70630299845223,0.707909651281425,134.934907676954,1,13.2978030055777,13.3280365053043,19.9467044202117,6.66403002576655
986,1,NonStim,0,1,3261.28266666667,3262.25623333333,NaN,0.97400000000016,999.999999796273,3,-0.4545,-1,1,0,1,1,1.02669404517437,0.0333201541627569,6.66403144271129,6.00000000122236,0,1,90,1,13.2978135354627,6.66403137758165,13.2978142027236,6.66402890739305
987,1,Stim,1,1,3264.65703333333,3265.6308,-0.0509000000001834,0.973000000000411,999.999999796273,1,0.0909,1,1,4,1,4,4.11099691675058,0.075454421136965,11.3556213849584,8.00000000162981,-0.0456327903668348,0.540358988661121,94.8271194350443,0.542282387860359,13.2977358153978,6.6640314762697,13.2978140489653,13.3280509611978
