TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,DetectionSource,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
51,NonStim,0,2,0.6363,NaN,2,Left,0.0213999999999999,0.0433999999999912,NaN,23.0000000001098,0.0210304749954184,NaN,0.0210304749954184,7.02291080007375,NaN,7.02291080007375,-0.0199467195243476,-0.00666402721707591,198.474029942193,NaN,NaN
51,NonStim,0,2,0.6363,NaN,3,Left,0.0454000000000008,0.0553999999999917,NaN,11.0000000000525,0.0297889321748032,NaN,0.0297889321748032,7.44723229796168,NaN,7.44723229796168,0.0132978125876451,-0.026656118631543,296.513016705008,NaN,NaN
51,NonStim,0,2,0.6363,NaN,4,Left,0.107400000000013,0.118400000000008,NaN,12.0000000000573,0.0388343105201444,NaN,0.0388343105201444,6.47238590924373,NaN,6.47238590924373,-0.0199467178804374,0.0333201458486189,120.906357723568,NaN,NaN
51,NonStim,0,2,0.6363,NaN,5,Left,0.180399999999992,0.189400000000006,NaN,10.0000000000477,0.0132978096794646,NaN,0.0132978096794646,6.74103197250865,NaN,6.74103197250865,-0.0132978096794646,0,180,NaN,NaN
51,NonStim,0,2,0.6363,NaN,6,Left,0.196400000000011,0.219400000000007,NaN,24.0000000001146,0.0358756412391894,NaN,0.0358756412391894,9.41366719878855,NaN,9.41366719878855,0.0132978096794646,0.0333201124255571,68.2434245829835,NaN,NaN
51,NonStim,0,2,0.6363,NaN,7,Left,0.221399999999988,0.228399999999993,NaN,8.0000000000382,0.0333201124255571,NaN,0.0333201124255571,6.66402345403909,NaN,6.66402345403909,0,-0.0333201124255571,270,NaN,NaN
51,NonStim,0,2,0.6363,NaN,8,Left,0.242400000000004,0.260400000000004,NaN,19.0000000000907,0.0199467129809421,NaN,0.0199467129809421,6.6640296879039,NaN,6.6640296879039,0.0199467129809421,0,0,NaN,NaN
51,NonStim,0,2,0.6363,NaN,9,Left,0.299399999999991,0.310399999999987,NaN,12.0000000000573,0.00664890529279238,NaN,0.00664890529279238,9.41367303852622,NaN,9.41367303852622,0.00664890529279238,0,0,NaN,NaN
51,NonStim,0,2,0.6363,NaN,10,Left,0.312399999999997,0.319400000000002,NaN,8.0000000000382,0.0333201458486189,NaN,0.0333201458486189,6.6640296879039,NaN,6.6640296879039,0,-0.0333201458486189,270,NaN,NaN
51,NonStim,0,2,0.6363,NaN,11,Left,0.322399999999988,0.329399999999993,NaN,8.0000000000382,0.0388343122254454,NaN,0.0388343122254454,7.84472861211297,NaN,7.84472861211297,0.0199467212004916,0.0333201458486189,59.0936380735863,NaN,NaN
51,NonStim,0,2,0.6363,NaN,12,Left,0.340399999999988,0.347399999999993,NaN,8.0000000000382,0.0339770521180674,NaN,0.0339770521180674,6.6640296879039,NaN,6.6640296879039,-0.00664890601983747,-0.0333201458486189,258.715074580254,NaN,NaN
51,NonStim,0,2,0.6363,NaN,13,Left,0.360399999999998,0.368400000000008,NaN,9.00000000004297,0.0388343080035852,NaN,0.0388343080035852,8.66300768525018,NaN,8.66300768525018,0.0199467129809421,0.0333201458486189,59.0936484786886,NaN,NaN
51,NonStim,0,2,0.6363,NaN,14,Left,0.370399999999989,0.37639999999999,NaN,7.00000000003342,0.0388343113645167,NaN,0.0388343113645167,7.8447282174911,NaN,7.8447282174911,0.0199467195243476,-0.0333201458486189,300.906359804588,NaN,NaN
